Entry ID,Crystallization Method,Temp (K),pH,Matthews Coefficient,Percent Solvent Content,Component_1_Name,Component_1_Conc,Component_1_pH
7DXX,"VAPOR DIFFUSION, SITTING DROP",298.0,6.4,2.0,38.42,SODIUM MALONATE DIBASIC,38.42,6.4
7DXY,"VAPOR DIFFUSION, SITTING DROP",293.0,6.540000000000001,2.02,39.03,SODIUM PHOSPHATE MONOBASIC/1600MM POTTASIUM PHOSPHATE DIBASIC,39.03,6.540000000000001
7EK9,MICROBATCH,294.0,6.0,2.21,44.28,PACT PREMIERTM 100 MM MMT BUFFER,44.28,6.0
7K44,"VAPOR DIFFUSION, SITTING DROP",298.0,7.3,2.46,50.0,MAGNESIUM CHLORIDE,50.0,7.3
7M16,"VAPOR DIFFUSION, HANGING DROP",298.0,7.65,2.04,39.82,SODIUM  NITRATE,39.82,7.65
7R66,"VAPOR DIFFUSION, SITTING DROP",298.0,6.5,2.48,50.0,SITTING DROP CRYSTALLIZATION USING CRYSCHEM PLATES. DROPS WERE EQUAL AMOUNTS OF A 25 MG / ML PROTEIN STOCK SOLUTION IN WATER AND THE RESERVOIR SOLUTION. THE RESERVOIR WAS 1.4 M SODIUM CITRATE AT,50.0,6.5
7RFD,"VAPOR DIFFUSION, HANGING DROP",291.0,8.0,1.95,36.82,PEG 3350,36.82,8.0
7RII,"VAPOR DIFFUSION, HANGING DROP",293.0,7.425000000000001,1.62,24.28,PEG 3350,24.28,7.425000000000001
7RZL,"VAPOR DIFFUSION, SITTING DROP",289.0,7.5,1.88,34.66,MAGNESIUM CHLORIDE,34.66,7.5
7S5A,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.27,45.85,"AMMONIUM PHOSPHATE DIBASIC
20% W/V POLYETHYLENE GLYCOL 3",45.85,7.0
5SBK,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.08,40.95,AMMONIUM SULPHATE,40.95,6.5
5SBL,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.08,40.84,AMMONIUM SULPHATE,40.84,6.5
5SBM,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.09,41.13,AMMONIUM SULPHATE,41.13,6.5
5SBN,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.08,40.93,AMMONIUM SULPHATE,40.93,6.5
5SBO,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.08,40.92,AMMONIUM SULPHATE,40.92,6.5
5SBP,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.09,41.11,AMMONIUM SULPHATE,41.11,6.5
5SBQ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.07,40.57,AMMONIUM SULPHATE,40.57,6.5
5SBR,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.06,40.35,AMMONIUM SULPHATE,40.35,6.5
5SBS,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.14,42.43,AMMONIUM SULPHATE,42.43,6.5
5SBT,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.13,42.21,AMMONIUM SULPHATE,42.21,6.5
5SBU,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.1,41.55,AMMONIUM SULPHATE,41.55,6.5
5SBV,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.12,41.85,AMMONIUM SULPHATE,41.85,6.5
5SBW,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.13,42.34,AMMONIUM SULPHATE,42.34,6.5
5SBX,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.13,42.24,AMMONIUM SULPHATE,42.24,6.5
5SBY,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.12,41.91,AMMONIUM SULPHATE,41.91,6.5
5SBZ,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.14,42.41,AMMONIUM SULPHATE,42.41,6.5
5SC0,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.14,42.64,AMMONIUM SULPHATE,42.64,6.5
5SC1,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.14,42.58,AMMONIUM SULPHATE,42.58,6.5
5SC2,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.12,42.05,AMMONIUM SULPHATE,42.05,6.5
5SC3,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.13,42.36,AMMONIUM SULPHATE,42.36,6.5
5SC4,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.14,42.5,AMMONIUM SULPHATE,42.5,6.5
5SC5,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.15,42.76,AMMONIUM SULPHATE,42.76,6.5
5SC6,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.15,42.83,AMMONIUM SULPHATE,42.83,6.5
5SC7,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,2.15,42.91,AMMONIUM SULPHATE,42.91,6.5
7BGG,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.85,56.86,SODIUM MALONATE,56.86,7.0
7BIF,"VAPOR DIFFUSION, SITTING DROP",293.15,6.05,2.29,46.41,SODIUM THIOCYANATE,46.41,6.9
7D31,"VAPOR DIFFUSION, HANGING DROP",291.0,7.0,2.11,41.65,V/V MPD,41.65,7.0
7LLD,"VAPOR DIFFUSION, HANGING DROP",291.15,7.5,2.5,50.87,DL-MALIC ACID AND 20% PEG 3350,50.87,7.5
7MPD,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,2.34,47.34,HEPES,47.34,7.0
7NDM,"VAPOR DIFFUSION, SITTING DROP",293.0,6.0,3.03,59.41,SODIUM MALONATE,59.41,6.0
7NUS,"VAPOR DIFFUSION, SITTING DROP",298.0,6.8,2.36,47.79,AMSO4,47.79,6.8
7RIH,"VAPOR DIFFUSION, HANGING DROP",293.0,7.6,1.72,28.32,CITRATE (,28.32,2.3
7RIJ,"VAPOR DIFFUSION, HANGING DROP",293.0,5.64,1.74,29.26,"20 %W/V PEG 3350 (POLYMER)
0.2 M CA(OAC)2 (SALT)",29.26,5.64
7RMQ,"VAPOR DIFFUSION, HANGING DROP",293.0,6.62,1.5,17.74,MAGNESIUM FORMATE DIHYDRATE,17.74,6.62
7RMR,"VAPOR DIFFUSION, HANGING DROP",293.0,6.959999999999999,2.26,15.1,SODIUM THIOCYANATE,15.1,6.959999999999999
7RMS,"VAPOR DIFFUSION, HANGING DROP",293.0,6.9344504614331965,1.47,16.41,SODIUM THIOCYANATE,16.41,6.9344504614331965
7ROV,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5,1.93,36.3,BIS-TRIS AND 25% PEG 4000,36.3,6.5
7S3U,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.51,50.91,16-20% PEG-3350,50.91,8.0
7S3W,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.54,51.58,11-18% PEG-3350,51.58,8.0
7S41,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,2.41,48.88,PEG-5000,48.88,7.5
7S42,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.54,51.58,11-18% PEG-3350,51.58,8.0
7S44,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.56,51.99,11-16% PEG-3350,51.99,8.0
7S45,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,2.54,51.6,PEG-8000,51.6,7.0
7S6O,"VAPOR DIFFUSION, SITTING DROP",289.0,4.8,1.8,31.5,ACETATE,31.5,4.8
7BIW,"VAPOR DIFFUSION, HANGING DROP",277.0,7.1,2.43,49.42,HEPES NA,49.42,7.1
7CON,BATCH MODE,293.0,7.424999999999999,2.67,53.91,PEG 8000,53.91,7.424999999999999
7COO,BATCH MODE,293.0,6.32,2.7,54.52,PEG 8000,54.52,6.32
7D1F,BATCH MODE,293.0,7.466666666666666,2.63,53.22,PEG 8000,53.22,7.466666666666666
7ET5,"VAPOR DIFFUSION, HANGING DROP",277.15,8.5,1.68,26.67,LI2SO4,26.67,8.5
7KD4,"VAPOR DIFFUSION, SITTING DROP",291.15,5.5,2.38,48.25,AMMONIUM SULPHATE,48.25,5.5
7MJW,"VAPOR DIFFUSION, HANGING DROP",298.0,5.718450423332935,2.32,46.99,SODIUM CACODYLATE,46.99,5.5
7MPR,"VAPOR DIFFUSION, HANGING DROP",294.0,7.0,2.93,58.0,HEPES,58.0,7.0
7MPS,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.6239999999999997,45.914,HEPES,45.914,6.5
7NMH,"VAPOR DIFFUSION, HANGING DROP",277.0,7.1,2.45,49.86,HEPES NA,49.86,7.1
7O1R,"VAPOR DIFFUSION, SITTING DROP",293.0,6.857603718077876,3.47,64.58,PEG500 MME,64.58,6.857603718077876
7CZJ,"VAPOR DIFFUSION, HANGING DROP",293.15,5.6,3.63,66.16,AMMONIUM SULFATE,66.16,5.6
7KUP,"VAPOR DIFFUSION, HANGING DROP",293.0,4.6,2.85,56.8,SODIUM ACETATE TRIHYDRATE,56.8,4.6
7LHY,"VAPOR DIFFUSION, HANGING DROP",277.0,7.3,2.07,40.49,TOTAL PEG CONCENTRATION,40.49,7.3
7MGU,"VAPOR DIFFUSION, HANGING DROP",288.0,5.9475480936306955,2.36,47.95,SODIUM CITRATE,47.95,11.2
7N5O,"VAPOR DIFFUSION, HANGING DROP",277.0,6.5,2.21,44.36,POLYETHYLENE GLYCOL 4000,44.36,6.5
7N6T,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,2.5,50.84,SODIUM CITRATE TRIBASIC DIHYDRATE,50.84,7.5
7N6V,"VAPOR DIFFUSION, HANGING DROP",298.0,6.7,2.11,41.67,PEG 8000,41.67,6.7
7N6X,"VAPOR DIFFUSION, HANGING DROP",298.0,5.789288329599014,2.32,47.0,TACSIMATE (HAMPTON RESEARCH),47.0,5.789288329599014
7O3O,"VAPOR DIFFUSION, SITTING DROP",277.0,6.5,2.26,45.46,BISTRIS PROPANE,45.46,6.5
7P2I,"VAPOR DIFFUSION, HANGING DROP",293.0,8.0,2.55,51.69,"PEG 3350
0.1 M BIS-TRIS",51.69,5.5
5R42,"VAPOR DIFFUSION, SITTING DROP",297.0,6.418043510269698,2.24,45.06,SATURATED AMMONIUM SULFATE,45.06,6.418043510269698
5R43,"VAPOR DIFFUSION, SITTING DROP",297.0,5.885926598717361,2.17,43.28,SATURATED AMMONIUM SULFATE,43.28,5.885926598717361
5R44,"VAPOR DIFFUSION, SITTING DROP",297.0,5.934675909481811,2.23,44.78,SATURATED AMMONIUM SULFATE,44.78,5.934675909481811
5R45,"VAPOR DIFFUSION, SITTING DROP",297.0,5.771363990509109,2.15,42.82,SATURATED AMMONIUM SULFATE,42.82,5.771363990509109
5R46,"VAPOR DIFFUSION, SITTING DROP",297.0,6.065507649905366,2.24,45.02,SATURATED AMMONIUM SULFATE,45.02,6.065507649905366
5R47,"VAPOR DIFFUSION, SITTING DROP",297.0,5.724638793406107,2.15,42.84,SATURATED AMMONIUM SULFATE,42.84,5.724638793406107
5R48,"VAPOR DIFFUSION, SITTING DROP",297.0,6.387180462131731,2.25,45.29,SATURATED AMMONIUM SULFATE,45.29,6.387180462131731
5R49,"VAPOR DIFFUSION, SITTING DROP",297.0,6.069492747702355,2.16,43.0,SATURATED AMMONIUM SULFATE,43.0,6.069492747702355
5R4A,"VAPOR DIFFUSION, SITTING DROP",297.0,7.062295056324948,2.25,45.36,SATURATED AMMONIUM SULFATE,45.36,7.062295056324948
5R4B,"VAPOR DIFFUSION, SITTING DROP",297.0,5.7089574297336485,2.18,43.48,SATURATED AMMONIUM SULFATE,43.48,5.7089574297336485
5R4C,"VAPOR DIFFUSION, SITTING DROP",297.0,5.9376508282477785,2.26,45.55,SATURATED AMMONIUM SULFATE,45.55,5.9376508282477785
5R4D,"VAPOR DIFFUSION, SITTING DROP",297.0,5.995699579850515,2.17,43.25,SATURATED AMMONIUM SULFATE,43.25,5.995699579850515
5SAK,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.92,35.81,NAAC,35.81,4.6
5SAL,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.92,35.91,NAAC,35.91,4.6
5SAM,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.91,35.71,NAAC,35.71,4.6
5SAN,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.85,33.35,NAAC,33.35,4.6
5SAO,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.89,34.91,NAAC,34.91,4.6
5SAP,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.92,36.06,NAAC,36.06,4.6
5SAQ,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.92,35.99,NAAC,35.99,4.6
5SAR,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.9,35.3,NAAC,35.3,4.6
5SAS,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.9,35.19,NAAC,35.19,4.6
5SAT,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6,1.9,35.24,NAAC,35.24,4.6
7AC4,"VAPOR DIFFUSION, SITTING DROP",293.0,8.0,3.41,63.94,NA2HPO4,63.94,8.0
7AES,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.05,40.13,CRYSTALLIZATION BUFFER: 0.1M SODIUM BICINE (,40.13,9.0
7AGN,"VAPOR DIFFUSION, SITTING DROP",291.0,6.9,2.06,40.31,CRYSTALLIZATION BUFFER: 0.1M SODIUM BICINE (,40.31,9.0
7CXB,"VAPOR DIFFUSION, SITTING DROP",293.15,6.795901640711871,2.15,42.86,24%-35% (PEG 4000/PEG 6000),42.86,6.795901640711871
7CXC,"VAPOR DIFFUSION, SITTING DROP",293.15,6.0666666666387155,1.84,33.16,24-35% PEG 4000/6000,33.16,6.0666666666387155
7KW4,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.36,64.74,NACL,64.74,5.5
7ODY,"VAPOR DIFFUSION, HANGING DROP",291.15,8.5,2.98,58.72,LI2SO4; 1.26 M (NH4)2SO4; 100 MM TRIS,58.72,8.5
7REE,"VAPOR DIFFUSION, HANGING DROP",291.0,7.0,2.83,56.52,SODIUM MALONATE,56.52,6.5
6Z1K,"VAPOR DIFFUSION, SITTING DROP",277.0,7.0,3.26,62.32,W/V PEG 8000,62.32,7.0
7A2N,"VAPOR DIFFUSION, SITTING DROP",298.0,4.0,2.68,54.12,SODIUM FORMATE,54.12,4.0
7A2O,"VAPOR DIFFUSION, SITTING DROP",298.0,4.5,2.06,40.2,PEG 300,40.2,4.5
7A2P,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,2.05,39.86,PEG 300,39.86,5.0
7A2Q,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,2.02,39.14,PEG 300,39.14,5.0
7A2R,"VAPOR DIFFUSION, SITTING DROP",298.0,6.0,1.99,38.15,1.5 AMMONIUM SULFATE,38.15,6.0
7A2S,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,1.98,37.78,2.0 AMMONIUM SULFATE,37.78,5.0
7A2T,"VAPOR DIFFUSION, SITTING DROP",298.0,4.0,2.01,38.87,1 AMMONIUM SULFATE,38.87,4.0
7A2W,"VAPOR DIFFUSION, SITTING DROP",298.0,3.0,2.07,40.6,AMMONIUM SULFATE,40.6,3.0
7A2X,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,2.09,41.23,AMMONIUM SULFATE,41.23,5.0
7A2Y,"VAPOR DIFFUSION, SITTING DROP",298.0,4.0,2.08,40.89,AMMONIUM SULFATE,40.89,4.0
7A2Z,"VAPOR DIFFUSION, SITTING DROP",298.0,6.0,2.09,41.21,AMMONIUM SULFATE,41.21,6.0
7A31,"VAPOR DIFFUSION, SITTING DROP",298.0,4.5,1.66,25.99,AMMOMIUM SULFATE,25.99,4.5
7A32,"VAPOR DIFFUSION, SITTING DROP",298.0,7.0,2.32,47.03,AMMONIUM SULFATE,47.03,7.0
7A33,"VAPOR DIFFUSION, SITTING DROP",298.0,3.0,1.63,24.73,BETA-CYCLODEXTRIN,24.73,3.0
7A35,"VAPOR DIFFUSION, SITTING DROP",298.0,5.0,1.8,31.69,PEG300,31.69,5.0
7AP7,"VAPOR DIFFUSION, SITTING DROP",293.0,6.5,1.86,33.73,(NH4)2SO4,33.73,6.5
7BJ9,"VAPOR DIFFUSION, SITTING DROP",292.0,6.5,1.99,38.33,SODIUM ACETATE,38.33,6.5
7DE7,"VAPOR DIFFUSION, SITTING DROP",289.0,7.15232133894398,2.19,43.73,BIS-TRIS,43.73,6.5
699999999999999998997770108183462681620316591110295126016,"VAPOR DIFFUSION, HANGING DROP",293.0,7.0,1.96,37.33,IMIDAZOLE,37.33,7.0
7JKW,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.42,49.09,LISO4,49.09,8.5
7JKY,"VAPOR DIFFUSION, HANGING DROP",277.0,8.5,2.44,49.53,LISO4,49.53,8.5
7MU3,"VAPOR DIFFUSION, SITTING DROP",293.0,6.959999999999999,2.09,41.22,PROTEIN AT 5.9 MG/ML; 200 NL PLUS 200 NL DROPS WITH THE RESERVOIR BEING 2.7 M AMMONIUM SULFATE AND 50 MM TRIS BUFFER AT,41.22,8.2
7NEL,VAPOR DIFFUSION,292.0,9.5,2.13,42.22,NACL,42.22,9.5
7NFB,VAPOR DIFFUSION,292.0,8.0,2.14,42.6,NACL,42.6,8.0
6ZZJ,"VAPOR DIFFUSION, HANGING DROP",277.0,7.5,2.88,57.33,HEPES-NA,57.33,7.5
7A03,"VAPOR DIFFUSION, SITTING DROP",292.0,5.0,2.54,51.64,NA3 CIT,51.64,5.0
7CSM,"VAPOR DIFFUSION, HANGING DROP",293.0,6.359999999999999,2.2,44.16,AMMONIUM SULFATE,44.16,6.359999999999999
7MRU,"VAPOR DIFFUSION, HANGING DROP",293.0,8.5,2.13,42.2,0.2 N NACL,42.2,8.5
7MSE,"VAPOR DIFFUSION, HANGING DROP",293.0,5.6,2.15,42.75,W/V PEG 3350,42.75,5.6
7MW7,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,2.56,51.92,AMMONIUM SULFATE 0.1   M HEPES 7.5       30 % V/V               (+/-)-2-METHYL-2,51.92,7.5
7NIM,"VAPOR DIFFUSION, HANGING DROP",295.0,4.0,3.23,61.97,NACL,61.97,4.0
7NIN,"VAPOR DIFFUSION, HANGING DROP",295.0,4.0,3.22,61.84,NACL,61.84,4.0
6Z5Y,"VAPOR DIFFUSION, SITTING DROP",293.0,7.0,2.13,42.18,TRIS,42.18,7.0
6ZZ2,"VAPOR DIFFUSION, SITTING DROP",290.0,4.6000000000000005,1.9,35.34,AMMONIUM ACETATE,35.34,4.6000000000000005
7ATG,"VAPOR DIFFUSION, HANGING DROP",292.0,6.0,1.8,31.6,(+/-)-2-METHYL-2,31.6,6.0
7ATW,"VAPOR DIFFUSION, SITTING DROP",293.0,6.0,2.17,43.41,POLYETHYLENE GLYCOL 3350,43.41,6.0
7AU1,"VAPOR DIFFUSION, SITTING DROP",293.0,6.0,2.12,41.96,POLYETHYLENE GLYCOL 3,41.96,6.0
7B5U,"VAPOR DIFFUSION, HANGING DROP",298.0,4.6,1.96,37.25,NA-ACETATE,37.25,4.6
7B5W,"VAPOR DIFFUSION, HANGING DROP",298.0,6.5,1.7,27.46,BIS-TRIS,27.46,6.5
7EKB,"VAPOR DIFFUSION, SITTING DROP",293.0,4.6,2.83,56.55,PEG 4,56.55,4.6
7L33,"VAPOR DIFFUSION, HANGING DROP",298.0,6.14,1.9,35.36,TRIS,35.36,8.5
7LIB,"VAPOR DIFFUSION, HANGING DROP",298.0,7.140000000000001,1.42,20.92,SPG BUFFER,20.92,7.140000000000001
7NTL,"VAPOR DIFFUSION, SITTING DROP",298.0,4.2,1.85,33.61,PHOSPHATE/CITRATE BUFFER AT,33.61,4.2
7OFV,"VAPOR DIFFUSION, SITTING DROP",277.0,4.5,2.47,50.11,NA ACET,50.11,4.5
7ON5,VAPOR DIFFUSION,291.0,6.0,2.5,50.76,MES:,50.76,6.0
7RNS,"VAPOR DIFFUSION, SITTING DROP",292.0,7.5,1.75,29.73,CADMIUM SULFATE HYDRATE,29.73,7.5
7RNU,"VAPOR DIFFUSION, SITTING DROP",292.0,5.0,2.33,47.27,W/V PEG1500,47.27,5.0
6ZVU,"VAPOR DIFFUSION, HANGING DROP",293.0,6.1,2.38,48.39,MES,48.39,6.0
6ZVV,"VAPOR DIFFUSION, HANGING DROP",293.0,5.86,2.28,45.98,CALCIUM ACETATE,45.98,5.86
6ZVX,"VAPOR DIFFUSION, HANGING DROP",293.0,6.9,2.03,39.49,MES,39.49,6.0
6ZVY,"VAPOR DIFFUSION, HANGING DROP",293.0,6.640000000000001,2.23,44.93,MES,44.93,6.0
6ZW1,"VAPOR DIFFUSION, SITTING DROP",283.0,6.5,2.55,51.76,PEG 3350 (SIGMA-ALDRICH),51.76,6.5
7ARG,EVAPORATION,296.0,8.499065914928718,1.92,35.92,"AMMONIUM SULPHATE
0.1 M SODIUM CITRIC",35.92,8.499065914928718
7AT9,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.41,48.86,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,48.86,8.5
7ATV,"VAPOR DIFFUSION, SITTING DROP",293.0,8.5,2.66,53.73,RESERVOIR COMPOSITION: 28 % (W/V) PEG6000,53.73,8.5
7B2V,EVAPORATION,296.0,4.2,1.92,36.07,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",36.07,4.2
7B2Y,EVAPORATION,296.0,8.49862319611734,1.92,36.01,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",36.01,8.49862319611734
7B2Z,EVAPORATION,296.0,4.2,1.93,36.11,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",36.11,4.2
7B37,EVAPORATION,296.0,4.2,1.93,36.26,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",36.26,4.2
7B3F,EVAPORATION,296.0,4.2,1.93,36.31,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",36.31,4.2
7ESK,"VAPOR DIFFUSION, HANGING DROP",293.15,8.5,2.03,39.29,PEG 1500,39.29,8.5
7ESL,"VAPOR DIFFUSION, SITTING DROP",277.15,8.5,2.01,38.9,PEG 1500,38.9,8.5
7ESM,"VAPOR DIFFUSION, SITTING DROP",293.15,8.5,1.96,37.4,PEG 1500,37.4,8.5
7N3G,"VAPOR DIFFUSION, SITTING DROP",298.0,6.392355267616867,2.54,51.49,AMMONIUM SULFATE,51.49,6.392355267616867
7N3H,"VAPOR DIFFUSION, SITTING DROP",298.0,8.0,2.46,50.08,AMMONIUM SULFATE,50.08,8.0
6XTD,"VAPOR DIFFUSION, SITTING DROP",293.15,5.5,2.0,38.6,BIS-TRIS,38.6,5.5
6ZRW,"VAPOR DIFFUSION, HANGING DROP",293.0,6.24,2.2,44.18,AMMONIUM ACETATE,44.18,6.24
7ABX,"VAPOR DIFFUSION, SITTING DROP",293.15,5.4,2.48,50.37,SODIUM ACETATE,50.37,5.4
7AZ3,"VAPOR DIFFUSION, SITTING DROP",293.15,5.4,2.44,49.63,SODIUM ACETATE,49.63,5.4
7AZ4,VAPOR DIFFUSION,293.15,5.4,2.44,49.63,SODIUM ACETATE,49.63,5.4
7AZ9,"VAPOR DIFFUSION, SITTING DROP",293.15,6.512546161557794,2.47,50.16,SODIUM ACETATE,50.16,6.512546161557794
7AZA,VAPOR DIFFUSION,293.15,6.5600149585019745,2.47,50.17,SODIUM ACETATE,50.17,6.5600149585019745
7BCU,"VAPOR DIFFUSION, SITTING DROP",289.0,4.6,1.97,37.5,NACL 0.7-1.5 M,37.5,4.6
7BCX,"VAPOR DIFFUSION, SITTING DROP",289.0,4.6,2.0,38.53,NACL 1.5 M,38.53,4.6
7BD0,"VAPOR DIFFUSION, SITTING DROP",289.0,4.6,2.01,38.78,NACL 1.5 M,38.78,4.6
7BDM,"VAPOR DIFFUSION, SITTING DROP",289.0,4.6,2.05,39.89,NACL 1.5 M,39.89,4.6
7D1V,"VAPOR DIFFUSION, SITTING DROP",295.0,7.214751944184381,3.19,61.47,AMMONIUM SULFATE,61.47,7.214751944184381
7F3O,"VAPOR DIFFUSION, SITTING DROP",277.0,4.9,2.53,51.46,PEG 3350,51.46,4.9
7L1Y,"VAPOR DIFFUSION, SITTING DROP",291.0,6.5,2.31,46.72,MES,46.72,6.5
7LP1,"VAPOR DIFFUSION, SITTING DROP",293.15,4.6,2.78,55.73,AMMONIUM NITRATE,55.73,4.6
7OCV,"VAPOR DIFFUSION, HANGING DROP",277.0,7.0,2.36,47.98,PEG 3350,47.98,7.0
7OE8,VAPOR DIFFUSION,293.0,6.883103226288215,2.24,45.19,PEG 300,45.19,6.883103226288215
7P7D,BATCH MODE,289.0,6.7,2.46,49.49,BES BUFFER,49.49,6.7
7P7Y,MICROBATCH,293.0,7.0,2.42,49.08,TRIS/HCL,49.08,7.0
6TW7,"VAPOR DIFFUSION, SITTING DROP",291.0,5.5,2.23,45.0,PEG 1500,45.0,5.5
6ZQ2,"VAPOR DIFFUSION, SITTING DROP",291.0,7.5,2.35,74.79,"(NH4)2SO4
0.1% IMIDAZOLE
22% PEG 8000
0.1% NAN3",74.79,7.5
7B21,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.07,40.64,HEPES,40.64,7.5
7B7Y,EVAPORATION,296.0,8.5,2.0,38.5,"AMMONIUM SULPHATE
0.1 M SODIUM CITRATE",38.5,8.5
7BF1,"VAPOR DIFFUSION, HANGING DROP",293.0,7.425,1.77,30.7,PEG 1500,30.7,7.425
7BF2,"VAPOR DIFFUSION, HANGING DROP",293.0,4.5,1.77,30.53,PEG 1500,30.53,4.5
7BHK,BATCH MODE,295.0,6.465807130448358,2.06,40.25,CITRIC ACID,40.25,6.465807130448358
7BHL,BATCH MODE,295.0,6.465807130448358,2.06,40.25,CITRIC ACID,40.25,6.465807130448358
7BHM,BATCH MODE,295.0,6.465807130448358,2.06,40.25,CITRIC ACID,40.25,6.465807130448358
7BHN,BATCH MODE,295.0,6.465807130448358,2.06,40.25,CITRIC ACID,40.25,6.465807130448358
7CL8,"VAPOR DIFFUSION, SITTING DROP",293.0,7.5,2.58,52.28,DIVALENTS,52.28,7.5
7JGU,EVAPORATION,298.0,7.5,2.49,50.51,PEG 3350,50.51,7.5
7JOD,"VAPOR DIFFUSION, HANGING DROP",298.0,7.5,3.24,62.05,AMMONIUM SULFATE,62.05,7.5
7JQK,"VAPOR DIFFUSION, HANGING DROP",293.0,7.5,3.23,61.88,AMMONIUM SULFATE 2% PEG400,61.88,7.5
7JX4,"VAPOR DIFFUSION, SITTING DROP",294.0,7.0,1.92,36.09,0.3 MICOR-L PROTEIN (NLYSX-CMP7 [AC-(GLYPROHYP)3-GLYNLYSHYP-(GLYPROHYP)3]) IN WATER AT 5 MG/ML,36.09,7.0
7JX5,"VAPOR DIFFUSION, SITTING DROP",294.0,7.0,1.86,33.83,0.3 MICRO-L PROTEIN (NLYSX-CMP7 [AC-(GLYPROHYP)3-GLYNPHEHYP-(GLYPROHYP)3]) IN WATER AT 10 MG/ML,33.83,7.0
7MYI,"VAPOR DIFFUSION, SITTING DROP",277.0,6.0,2.59,52.46,SODIUM CACODYLATE,52.46,7.4
7NB9,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.05,39.94,IMIDAZOLE,39.94,7.0
7NG2,"VAPOR DIFFUSION, SITTING DROP",293.0,5.6,2.22,44.5,PEG 4000,44.5,5.6
7NH2,"VAPOR DIFFUSION, SITTING DROP",293.0,4.5,2.06,40.25,PEG 400,40.25,4.5
7NIY,"VAPOR DIFFUSION, SITTING DROP",291.0,7.0,2.03,39.52,PEG 3,39.52,7.0
